Leaf,Variable,Variable_level,Coverage_number,Classification,Coverage_rate,Probability_Readmission
2018,Facility_ID,2698,11,1,6.52E-05,0.090909091
2018,Facility_ID,R706,11,1,6.52E-05,0.090909091
2018,Facility_ID,R210,11,1,6.52E-05,0.090909091
2018,Facility_ID,R219,11,1,6.52E-05,0.090909091
2019,SRG_Desc,62 Extensive Burns,487,2,0.002885635,0.694045175
2019,SRG_Desc,82 Psychiatry - Acute,487,2,0.002885635,0.694045175
2019,SRG_Desc,19 Oncology,487,2,0.002885635,0.694045175
2019,Age,24,487,2,0.002885635,0.694045175
2019,Age,36,487,2,0.002885635,0.694045175
2019,Age,37,487,2,0.002885635,0.694045175
2019,Age,19,487,2,0.002885635,0.694045175
2019,Age,35,487,2,0.002885635,0.694045175
2019,Age,23,487,2,0.002885635,0.694045175
2019,Age,33,487,2,0.002885635,0.694045175
2019,Age,47,487,2,0.002885635,0.694045175
2019,Age,5,487,2,0.002885635,0.694045175
2019,Age,18,487,2,0.002885635,0.694045175
2019,Age,22,487,2,0.002885635,0.694045175
2019,Age,49,487,2,0.002885635,0.694045175
2019,Age,6,487,2,0.002885635,0.694045175
2019,Age,55,487,2,0.002885635,0.694045175
2019,Age,65,487,2,0.002885635,0.694045175
2019,Age,67,487,2,0.002885635,0.694045175
2019,Age,13,487,2,0.002885635,0.694045175
2019,Age,16,487,2,0.002885635,0.694045175
2019,Age,17,487,2,0.002885635,0.694045175
2019,Age,32,487,2,0.002885635,0.694045175
2019,Age,26,487,2,0.002885635,0.694045175
2019,Age,51,487,2,0.002885635,0.694045175
2019,Age,63,487,2,0.002885635,0.694045175
2019,Age,28,487,2,0.002885635,0.694045175
2019,Age,90,487,2,0.002885635,0.694045175
2019,Age,38,487,2,0.002885635,0.694045175
2019,Age,60,487,2,0.002885635,0.694045175
2019,Age,25,487,2,0.002885635,0.694045175
2019,Age,14,487,2,0.002885635,0.694045175
2019,Age,2,487,2,0.002885635,0.694045175
2019,Age,70,487,2,0.002885635,0.694045175
2019,Age,39,487,2,0.002885635,0.694045175
2019,Age,43,487,2,0.002885635,0.694045175
2019,Age,44,487,2,0.002885635,0.694045175
2019,Age,46,487,2,0.002885635,0.694045175
2019,Age,59,487,2,0.002885635,0.694045175
2019,Age,98,487,2,0.002885635,0.694045175
2019,Age,11,487,2,0.002885635,0.694045175
2019,Age,12,487,2,0.002885635,0.694045175
2019,Age,0,487,2,0.002885635,0.694045175
2019,Age,10,487,2,0.002885635,0.694045175
2019,Age,1,487,2,0.002885635,0.694045175
2019,Age,72,487,2,0.002885635,0.694045175
2019,Age,68,487,2,0.002885635,0.694045175
2019,Age,8,487,2,0.002885635,0.694045175
2019,Age,9,487,2,0.002885635,0.694045175
2019,LOS,7,487,2,0.002885635,0.694045175
2019,LOS,3,487,2,0.002885635,0.694045175
2019,LOS,1,487,2,0.002885635,0.694045175
2019,LOS,43,487,2,0.002885635,0.694045175
2019,LOS,18,487,2,0.002885635,0.694045175
2019,LOS,2,487,2,0.002885635,0.694045175
2019,LOS,16,487,2,0.002885635,0.694045175
2019,LOS,15,487,2,0.002885635,0.694045175
2019,LOS,32,487,2,0.002885635,0.694045175
2019,LOS,5,487,2,0.002885635,0.694045175
2019,LOS,33,487,2,0.002885635,0.694045175
2019,LOS,27,487,2,0.002885635,0.694045175
2019,LOS,83,487,2,0.002885635,0.694045175
2019,LOS,4,487,2,0.002885635,0.694045175
2019,LOS,22,487,2,0.002885635,0.694045175
2019,LOS,6,487,2,0.002885635,0.694045175
2019,LOS,21,487,2,0.002885635,0.694045175
2019,HadPPH,Y,487,2,0.002885635,0.694045175
2019,Facility_ID,R702,487,2,0.002885635,0.694045175
2019,Facility_ID,R207,487,2,0.002885635,0.694045175
2019,Facility_ID,R719,487,2,0.002885635,0.694045175
2019,Facility_ID,R706,487,2,0.002885635,0.694045175
2019,Facility_ID,R713,487,2,0.002885635,0.694045175
2019,Facility_ID,M206,487,2,0.002885635,0.694045175
2019,Facility_ID,R219,487,2,0.002885635,0.694045175
2019,Facility_ID,R711,487,2,0.002885635,0.694045175
2019,Facility_ID,R210,487,2,0.002885635,0.694045175
2019,Facility_ID,M214,487,2,0.002885635,0.694045175
2019,Facility_ID,M207,487,2,0.002885635,0.694045175
2019,Facility_ID,N218,487,2,0.002885635,0.694045175
2019,Facility_ID,R206,487,2,0.002885635,0.694045175
2019,Facility_ID,M209,487,2,0.002885635,0.694045175
2019,Facility_ID,N213,487,2,0.002885635,0.694045175
2019,Facility_ID,M712,487,2,0.002885635,0.694045175
2019,Facility_ID,L226,487,2,0.002885635,0.694045175
2019,Facility_ID,M715,487,2,0.002885635,0.694045175
2019,Facility_ID,L712,487,2,0.002885635,0.694045175
2019,Facility_ID,M706,487,2,0.002885635,0.694045175
2019,Facility_ID,M204,487,2,0.002885635,0.694045175
2019,Facility_ID,M709,487,2,0.002885635,0.694045175
2019,Facility_ID,M215,487,2,0.002885635,0.694045175
2019,Facility_ID,2698,487,2,0.002885635,0.694045175
2020,SRG_Desc,62 Extensive Burns,20,1,0.000118507,0.35
2020,SRG_Desc,42 Cardiothoracic Surgery,20,1,0.000118507,0.35
2020,SRG_Desc,63 Tracheostomy,20,1,0.000118507,0.35
2020,SRG_Desc,82 Psychiatry - Acute,20,1,0.000118507,0.35
2020,SRG_Desc,85 Psychogeriatric Care,20,1,0.000118507,0.35
2020,SRG_Desc,99 Unallocated,20,1,0.000118507,0.35
2020,SRG_Desc,44 Upper GIT Surgery,20,1,0.000118507,0.35
2020,SRG_Desc,49 Orthopaedics,20,1,0.000118507,0.35
2020,SRG_Desc,19 Oncology,20,1,0.000118507,0.35
2020,Age,12,20,1,0.000118507,0.35
2020,Age,10,20,1,0.000118507,0.35
2020,Age,14,20,1,0.000118507,0.35
2020,Age,23,20,1,0.000118507,0.35
2020,Age,25,20,1,0.000118507,0.35
2020,Age,60,20,1,0.000118507,0.35
2020,Age,36,20,1,0.000118507,0.35
2020,Age,35,20,1,0.000118507,0.35
2020,Age,26,20,1,0.000118507,0.35
2020,LOS,8,20,1,0.000118507,0.35
2020,LOS,11,20,1,0.000118507,0.35
2020,LOS,12,20,1,0.000118507,0.35
2020,LOS,10,20,1,0.000118507,0.35
2020,LOS,13,20,1,0.000118507,0.35
2020,HadPPH,Y,20,1,0.000118507,0.35
2020,Facility_ID,M709,20,1,0.000118507,0.35
2020,Facility_ID,M706,20,1,0.000118507,0.35
2020,Facility_ID,M206,20,1,0.000118507,0.35
2020,Facility_ID,L226,20,1,0.000118507,0.35
2020,Facility_ID,M204,20,1,0.000118507,0.35
2020,Facility_ID,2698,20,1,0.000118507,0.35
2020,Facility_ID,M215,20,1,0.000118507,0.35
2020,Facility_ID,M712,20,1,0.000118507,0.35
2020,Facility_ID,M207,20,1,0.000118507,0.35
2020,Facility_ID,M209,20,1,0.000118507,0.35
2020,Facility_ID,L712,20,1,0.000118507,0.35
2020,Facility_ID,R719,20,1,0.000118507,0.35
2020,Facility_ID,R702,20,1,0.000118507,0.35
2020,Facility_ID,M715,20,1,0.000118507,0.35
2020,Facility_ID,N213,20,1,0.000118507,0.35
2020,Facility_ID,N218,20,1,0.000118507,0.35
2020,Facility_ID,R206,20,1,0.000118507,0.35
2020,Facility_ID,M214,20,1,0.000118507,0.35
2020,Facility_ID,R711,20,1,0.000118507,0.35
2020,Facility_ID,R713,20,1,0.000118507,0.35
2020,Facility_ID,R219,20,1,0.000118507,0.35
2020,Facility_ID,R207,20,1,0.000118507,0.35
2020,Facility_ID,R210,20,1,0.000118507,0.35
2020,Facility_ID,R706,20,1,0.000118507,0.35
2021,SRG_Desc,85 Psychogeriatric Care,17,2,0.000100731,0.764705882
2021,SRG_Desc,62 Extensive Burns,17,2,0.000100731,0.764705882
2021,SRG_Desc,44 Upper GIT Surgery,17,2,0.000100731,0.764705882
2021,SRG_Desc,42 Cardiothoracic Surgery,17,2,0.000100731,0.764705882
2021,SRG_Desc,63 Tracheostomy,17,2,0.000100731,0.764705882
2021,SRG_Desc,49 Orthopaedics,17,2,0.000100731,0.764705882
2021,SRG_Desc,19 Oncology,17,2,0.000100731,0.764705882
2021,SRG_Desc,82 Psychiatry - Acute,17,2,0.000100731,0.764705882
2021,SRG_Desc,99 Unallocated,17,2,0.000100731,0.764705882
2021,Age,36,17,2,0.000100731,0.764705882
2021,Age,60,17,2,0.000100731,0.764705882
2021,Age,35,17,2,0.000100731,0.764705882
2021,Age,23,17,2,0.000100731,0.764705882
2021,Age,25,17,2,0.000100731,0.764705882
2021,Age,14,17,2,0.000100731,0.764705882
2021,Age,10,17,2,0.000100731,0.764705882
2021,Age,12,17,2,0.000100731,0.764705882
2021,Age,26,17,2,0.000100731,0.764705882
2021,LOS,116,17,2,0.000100731,0.764705882
2021,LOS,17,17,2,0.000100731,0.764705882
2021,LOS,29,17,2,0.000100731,0.764705882
2021,LOS,24,17,2,0.000100731,0.764705882
2021,LOS,26,17,2,0.000100731,0.764705882
2021,LOS,9,17,2,0.000100731,0.764705882
2021,LOS,14,17,2,0.000100731,0.764705882
2021,HadPPH,Y,17,2,0.000100731,0.764705882
2021,Facility_ID,R210,17,2,0.000100731,0.764705882
2021,Facility_ID,R219,17,2,0.000100731,0.764705882
2021,Facility_ID,R706,17,2,0.000100731,0.764705882
2021,Facility_ID,R702,17,2,0.000100731,0.764705882
2021,Facility_ID,R719,17,2,0.000100731,0.764705882
2021,Facility_ID,M214,17,2,0.000100731,0.764705882
2021,Facility_ID,R711,17,2,0.000100731,0.764705882
2021,Facility_ID,M209,17,2,0.000100731,0.764705882
2021,Facility_ID,R713,17,2,0.000100731,0.764705882
2021,Facility_ID,M206,17,2,0.000100731,0.764705882
2021,Facility_ID,M207,17,2,0.000100731,0.764705882
2021,Facility_ID,R207,17,2,0.000100731,0.764705882
2021,Facility_ID,R206,17,2,0.000100731,0.764705882
2021,Facility_ID,L226,17,2,0.000100731,0.764705882
2021,Facility_ID,2698,17,2,0.000100731,0.764705882
2021,Facility_ID,M712,17,2,0.000100731,0.764705882
2021,Facility_ID,M204,17,2,0.000100731,0.764705882
2021,Facility_ID,L712,17,2,0.000100731,0.764705882
2021,Facility_ID,M715,17,2,0.000100731,0.764705882
2021,Facility_ID,N213,17,2,0.000100731,0.764705882
2021,Facility_ID,M709,17,2,0.000100731,0.764705882
2021,Facility_ID,N218,17,2,0.000100731,0.764705882
2021,Facility_ID,M215,17,2,0.000100731,0.764705882
2021,Facility_ID,M706,17,2,0.000100731,0.764705882
1011,SRG_Desc,85 Psychogeriatric Care,222,2,0.001315423,0.851351351
1011,SRG_Desc,99 Unallocated,222,2,0.001315423,0.851351351
1011,SRG_Desc,42 Cardiothoracic Surgery,222,2,0.001315423,0.851351351
1011,SRG_Desc,19 Oncology,222,2,0.001315423,0.851351351
1011,SRG_Desc,62 Extensive Burns,222,2,0.001315423,0.851351351
1011,SRG_Desc,63 Tracheostomy,222,2,0.001315423,0.851351351
1011,SRG_Desc,82 Psychiatry - Acute,222,2,0.001315423,0.851351351
1011,SRG_Desc,49 Orthopaedics,222,2,0.001315423,0.851351351
1011,SRG_Desc,44 Upper GIT Surgery,222,2,0.001315423,0.851351351
1011,Age,19,222,2,0.001315423,0.851351351
1011,Age,0,222,2,0.001315423,0.851351351
1011,Age,1,222,2,0.001315423,0.851351351
1011,Age,13,222,2,0.001315423,0.851351351
1011,Age,22,222,2,0.001315423,0.851351351
1011,Age,68,222,2,0.001315423,0.851351351
1011,Age,32,222,2,0.001315423,0.851351351
1011,Age,67,222,2,0.001315423,0.851351351
1011,Age,37,222,2,0.001315423,0.851351351
1011,Age,39,222,2,0.001315423,0.851351351
1011,Age,38,222,2,0.001315423,0.851351351
1011,Age,43,222,2,0.001315423,0.851351351
1011,Age,44,222,2,0.001315423,0.851351351
1011,Age,46,222,2,0.001315423,0.851351351
1011,Age,24,222,2,0.001315423,0.851351351
1011,Age,28,222,2,0.001315423,0.851351351
1011,Age,18,222,2,0.001315423,0.851351351
1011,Age,33,222,2,0.001315423,0.851351351
1011,Age,51,222,2,0.001315423,0.851351351
1011,Age,59,222,2,0.001315423,0.851351351
1011,Age,98,222,2,0.001315423,0.851351351
1011,Age,47,222,2,0.001315423,0.851351351
1011,Age,55,222,2,0.001315423,0.851351351
1011,Age,49,222,2,0.001315423,0.851351351
1011,Age,63,222,2,0.001315423,0.851351351
1011,Age,72,222,2,0.001315423,0.851351351
1011,Age,65,222,2,0.001315423,0.851351351
1011,Age,70,222,2,0.001315423,0.851351351
1011,Age,90,222,2,0.001315423,0.851351351
1011,LOS,49,222,2,0.001315423,0.851351351
1011,LOS,47,222,2,0.001315423,0.851351351
1011,LOS,40,222,2,0.001315423,0.851351351
1011,LOS,51,222,2,0.001315423,0.851351351
1011,LOS,28,222,2,0.001315423,0.851351351
1011,LOS,45,222,2,0.001315423,0.851351351
1011,LOS,54,222,2,0.001315423,0.851351351
1011,LOS,29,222,2,0.001315423,0.851351351
1011,LOS,39,222,2,0.001315423,0.851351351
1011,LOS,37,222,2,0.001315423,0.851351351
1011,LOS,693,222,2,0.001315423,0.851351351
1011,LOS,35,222,2,0.001315423,0.851351351
1011,LOS,14,222,2,0.001315423,0.851351351
1011,LOS,56,222,2,0.001315423,0.851351351
1011,LOS,24,222,2,0.001315423,0.851351351
1011,LOS,31,222,2,0.001315423,0.851351351
1011,LOS,30,222,2,0.001315423,0.851351351
1011,LOS,26,222,2,0.001315423,0.851351351
1011,LOS,62,222,2,0.001315423,0.851351351
1011,LOS,151,222,2,0.001315423,0.851351351
1011,LOS,994,222,2,0.001315423,0.851351351
1011,LOS,10,222,2,0.001315423,0.851351351
1011,LOS,9,222,2,0.001315423,0.851351351
1011,LOS,25,222,2,0.001315423,0.851351351
1011,LOS,19,222,2,0.001315423,0.851351351
1011,LOS,11,222,2,0.001315423,0.851351351
1011,LOS,12,222,2,0.001315423,0.851351351
1011,LOS,17,222,2,0.001315423,0.851351351
1011,LOS,8,222,2,0.001315423,0.851351351
1011,LOS,13,222,2,0.001315423,0.851351351
1011,LOS,65,222,2,0.001315423,0.851351351
1011,LOS,116,222,2,0.001315423,0.851351351
1011,LOS,133,222,2,0.001315423,0.851351351
1011,LOS,136,222,2,0.001315423,0.851351351
1011,LOS,100,222,2,0.001315423,0.851351351
1011,LOS,77,222,2,0.001315423,0.851351351
1011,LOS,81,222,2,0.001315423,0.851351351
1011,HadPPH,Y,222,2,0.001315423,0.851351351
1011,Facility_ID,R210,222,2,0.001315423,0.851351351
1011,Facility_ID,R219,222,2,0.001315423,0.851351351
1011,Facility_ID,R702,222,2,0.001315423,0.851351351
1011,Facility_ID,R706,222,2,0.001315423,0.851351351
1011,Facility_ID,N218,222,2,0.001315423,0.851351351
1011,Facility_ID,L226,222,2,0.001315423,0.851351351
1011,Facility_ID,L712,222,2,0.001315423,0.851351351
1011,Facility_ID,M712,222,2,0.001315423,0.851351351
1011,Facility_ID,M209,222,2,0.001315423,0.851351351
1011,Facility_ID,M214,222,2,0.001315423,0.851351351
1011,Facility_ID,R719,222,2,0.001315423,0.851351351
1011,Facility_ID,2698,222,2,0.001315423,0.851351351
1011,Facility_ID,N213,222,2,0.001315423,0.851351351
1011,Facility_ID,R207,222,2,0.001315423,0.851351351
1011,Facility_ID,M206,222,2,0.001315423,0.851351351
1011,Facility_ID,R713,222,2,0.001315423,0.851351351
1011,Facility_ID,M215,222,2,0.001315423,0.851351351
1011,Facility_ID,M706,222,2,0.001315423,0.851351351
1011,Facility_ID,M709,222,2,0.001315423,0.851351351
1011,Facility_ID,M207,222,2,0.001315423,0.851351351
1011,Facility_ID,R711,222,2,0.001315423,0.851351351
1011,Facility_ID,M715,222,2,0.001315423,0.851351351
1011,Facility_ID,R206,222,2,0.001315423,0.851351351
1011,Facility_ID,M204,222,2,0.001315423,0.851351351
2024,SRG_Desc,62 Extensive Burns,88,1,0.000521429,0.465909091
2024,SRG_Desc,49 Orthopaedics,88,1,0.000521429,0.465909091
2024,SRG_Desc,63 Tracheostomy,88,1,0.000521429,0.465909091
2024,SRG_Desc,19 Oncology,88,1,0.000521429,0.465909091
2024,SRG_Desc,82 Psychiatry - Acute,88,1,0.000521429,0.465909091
2024,SRG_Desc,44 Upper GIT Surgery,88,1,0.000521429,0.465909091
2024,SRG_Desc,99 Unallocated,88,1,0.000521429,0.465909091
2024,SRG_Desc,85 Psychogeriatric Care,88,1,0.000521429,0.465909091
2024,SRG_Desc,42 Cardiothoracic Surgery,88,1,0.000521429,0.465909091
2024,Age,32,88,1,0.000521429,0.465909091
2024,Age,19,88,1,0.000521429,0.465909091
2024,Age,16,88,1,0.000521429,0.465909091
2024,Age,24,88,1,0.000521429,0.465909091
2024,Age,98,88,1,0.000521429,0.465909091
2024,Age,59,88,1,0.000521429,0.465909091
2024,Age,36,88,1,0.000521429,0.465909091
2024,Age,0,88,1,0.000521429,0.465909091
2024,Age,14,88,1,0.000521429,0.465909091
2024,Age,63,88,1,0.000521429,0.465909091
2024,Age,35,88,1,0.000521429,0.465909091
2024,Age,2,88,1,0.000521429,0.465909091
2024,Age,38,88,1,0.000521429,0.465909091
2024,LOS,92,88,1,0.000521429,0.465909091
2024,LOS,575,88,1,0.000521429,0.465909091
2024,LOS,619,88,1,0.000521429,0.465909091
2024,LOS,604,88,1,0.000521429,0.465909091
2024,LOS,105,88,1,0.000521429,0.465909091
2024,LOS,54,88,1,0.000521429,0.465909091
2024,LOS,458,88,1,0.000521429,0.465909091
2024,LOS,91,88,1,0.000521429,0.465909091
2024,LOS,597,88,1,0.000521429,0.465909091
2024,LOS,528,88,1,0.000521429,0.465909091
2024,LOS,547,88,1,0.000521429,0.465909091
2024,LOS,51,88,1,0.000521429,0.465909091
2024,LOS,515,88,1,0.000521429,0.465909091
2024,LOS,461,88,1,0.000521429,0.465909091
2024,LOS,446,88,1,0.000521429,0.465909091
2024,LOS,102,88,1,0.000521429,0.465909091
2024,LOS,443,88,1,0.000521429,0.465909091
2024,LOS,62,88,1,0.000521429,0.465909091
2024,LOS,545,88,1,0.000521429,0.465909091
2024,LOS,447,88,1,0.000521429,0.465909091
2024,LOS,9,88,1,0.000521429,0.465909091
2024,LOS,64,88,1,0.000521429,0.465909091
2024,LOS,94,88,1,0.000521429,0.465909091
2024,LOS,694,88,1,0.000521429,0.465909091
2024,LOS,506,88,1,0.000521429,0.465909091
2024,LOS,61,88,1,0.000521429,0.465909091
2024,LOS,552,88,1,0.000521429,0.465909091
2024,LOS,507,88,1,0.000521429,0.465909091
2024,LOS,121,88,1,0.000521429,0.465909091
2024,LOS,133,88,1,0.000521429,0.465909091
2024,LOS,52,88,1,0.000521429,0.465909091
2024,LOS,521,88,1,0.000521429,0.465909091
2024,LOS,641,88,1,0.000521429,0.465909091
2024,LOS,6,88,1,0.000521429,0.465909091
2024,LOS,57,88,1,0.000521429,0.465909091
2024,LOS,89,88,1,0.000521429,0.465909091
2024,LOS,90,88,1,0.000521429,0.465909091
2024,LOS,69,88,1,0.000521429,0.465909091
2024,LOS,70,88,1,0.000521429,0.465909091
2024,LOS,3,88,1,0.000521429,0.465909091
2024,LOS,100,88,1,0.000521429,0.465909091
2024,LOS,120,88,1,0.000521429,0.465909091
2024,LOS,8,88,1,0.000521429,0.465909091
2024,LOS,439,88,1,0.000521429,0.465909091
2024,LOS,675,88,1,0.000521429,0.465909091
2024,LOS,19,88,1,0.000521429,0.465909091
2024,LOS,693,88,1,0.000521429,0.465909091
2024,LOS,21,88,1,0.000521429,0.465909091
2024,LOS,2,88,1,0.000521429,0.465909091
2024,LOS,5,88,1,0.000521429,0.465909091
2024,LOS,7,88,1,0.000521429,0.465909091
2024,LOS,58,88,1,0.000521429,0.465909091
2024,LOS,56,88,1,0.000521429,0.465909091
2024,LOS,10,88,1,0.000521429,0.465909091
2024,LOS,511,88,1,0.000521429,0.465909091
2024,LOS,138,88,1,0.000521429,0.465909091
2024,LOS,55,88,1,0.000521429,0.465909091
2024,LOS,143,88,1,0.000521429,0.465909091
2024,LOS,72,88,1,0.000521429,0.465909091
2024,LOS,60,88,1,0.000521429,0.465909091
2024,LOS,157,88,1,0.000521429,0.465909091
2024,LOS,158,88,1,0.000521429,0.465909091
2024,LOS,160,88,1,0.000521429,0.465909091
2024,LOS,164,88,1,0.000521429,0.465909091
2024,LOS,4,88,1,0.000521429,0.465909091
2024,LOS,95,88,1,0.000521429,0.465909091
2024,LOS,97,88,1,0.000521429,0.465909091
2024,LOS,98,88,1,0.000521429,0.465909091
2024,LOS,99,88,1,0.000521429,0.465909091
2024,LOS,689,88,1,0.000521429,0.465909091
2024,LOS,106,88,1,0.000521429,0.465909091
2024,LOS,699,88,1,0.000521429,0.465909091
2024,LOS,709,88,1,0.000521429,0.465909091
2024,LOS,463,88,1,0.000521429,0.465909091
2024,LOS,180,88,1,0.000521429,0.465909091
2024,LOS,119,88,1,0.000521429,0.465909091
2024,LOS,125,88,1,0.000521429,0.465909091
2024,LOS,126,88,1,0.000521429,0.465909091
2024,LOS,136,88,1,0.000521429,0.465909091
2024,LOS,131,88,1,0.000521429,0.465909091
2024,LOS,85,88,1,0.000521429,0.465909091
2024,LOS,88,88,1,0.000521429,0.465909091
2024,LOS,65,88,1,0.000521429,0.465909091
2024,LOS,66,88,1,0.000521429,0.465909091
2024,LOS,67,88,1,0.000521429,0.465909091
2024,LOS,1,88,1,0.000521429,0.465909091
2024,LOS,171,88,1,0.000521429,0.465909091
2024,LOS,182,88,1,0.000521429,0.465909091
2024,LOS,211,88,1,0.000521429,0.465909091
2024,LOS,229,88,1,0.000521429,0.465909091
2024,LOS,239,88,1,0.000521429,0.465909091
2024,LOS,242,88,1,0.000521429,0.465909091
2024,LOS,499,88,1,0.000521429,0.465909091
2024,LOS,480,88,1,0.000521429,0.465909091
2024,LOS,477,88,1,0.000521429,0.465909091
2024,LOS,742,88,1,0.000521429,0.465909091
2024,LOS,128,88,1,0.000521429,0.465909091
2024,LOS,129,88,1,0.000521429,0.465909091
2024,LOS,130,88,1,0.000521429,0.465909091
2024,LOS,144,88,1,0.000521429,0.465909091
2024,LOS,145,88,1,0.000521429,0.465909091
2024,LOS,84,88,1,0.000521429,0.465909091
2024,LOS,152,88,1,0.000521429,0.465909091
2024,LOS,151,88,1,0.000521429,0.465909091
2024,LOS,86,88,1,0.000521429,0.465909091
2024,LOS,87,88,1,0.000521429,0.465909091
2024,LOS,1268,88,1,0.000521429,0.465909091
2024,LOS,1277,88,1,0.000521429,0.465909091
2024,LOS,48,88,1,0.000521429,0.465909091
2024,LOS,49,88,1,0.000521429,0.465909091
2024,LOS,403,88,1,0.000521429,0.465909091
2024,LOS,411,88,1,0.000521429,0.465909091
2024,LOS,437,88,1,0.000521429,0.465909091
2024,LOS,16,88,1,0.000521429,0.465909091
2024,LOS,17,88,1,0.000521429,0.465909091
2024,LOS,18,88,1,0.000521429,0.465909091
2024,LOS,20,88,1,0.000521429,0.465909091
2024,LOS,107,88,1,0.000521429,0.465909091
2024,LOS,22,88,1,0.000521429,0.465909091
2024,LOS,23,88,1,0.000521429,0.465909091
2024,LOS,710,88,1,0.000521429,0.465909091
2024,LOS,481,88,1,0.000521429,0.465909091
2024,LOS,117,88,1,0.000521429,0.465909091
2024,LOS,116,88,1,0.000521429,0.465909091
2024,LOS,59,88,1,0.000521429,0.465909091
2024,LOS,146,88,1,0.000521429,0.465909091
2024,LOS,154,88,1,0.000521429,0.465909091
2024,LOS,76,88,1,0.000521429,0.465909091
2024,LOS,77,88,1,0.000521429,0.465909091
2024,LOS,78,88,1,0.000521429,0.465909091
2024,LOS,81,88,1,0.000521429,0.465909091
2024,LOS,83,88,1,0.000521429,0.465909091
2024,LOS,169,88,1,0.000521429,0.465909091
2024,LOS,1287,88,1,0.000521429,0.465909091
2024,LOS,208,88,1,0.000521429,0.465909091
2024,LOS,50,88,1,0.000521429,0.465909091
2024,LOS,212,88,1,0.000521429,0.465909091
2024,LOS,108,88,1,0.000521429,0.465909091
2024,LOS,109,88,1,0.000521429,0.465909091
2024,LOS,111,88,1,0.000521429,0.465909091
2024,LOS,713,88,1,0.000521429,0.465909091
2024,LOS,719,88,1,0.000521429,0.465909091
2024,LOS,723,88,1,0.000521429,0.465909091
2024,LOS,14,88,1,0.000521429,0.465909091
2024,LOS,972,88,1,0.000521429,0.465909091
2024,LOS,993,88,1,0.000521429,0.465909091
2024,LOS,1092,88,1,0.000521429,0.465909091
2024,LOS,73,88,1,0.000521429,0.465909091
2024,LOS,1157,88,1,0.000521429,0.465909091
2024,LOS,155,88,1,0.000521429,0.465909091
2024,LOS,1251,88,1,0.000521429,0.465909091
2024,LOS,68,88,1,0.000521429,0.465909091
2024,LOS,45,88,1,0.000521429,0.465909091
2024,LOS,170,88,1,0.000521429,0.465909091
2024,LOS,47,88,1,0.000521429,0.465909091
2024,LOS,178,88,1,0.000521429,0.465909091
2024,LOS,183,88,1,0.000521429,0.465909091
2024,LOS,185,88,1,0.000521429,0.465909091
2024,LOS,195,88,1,0.000521429,0.465909091
2024,LOS,201,88,1,0.000521429,0.465909091
2024,LOS,1694,88,1,0.000521429,0.465909091
2024,LOS,235,88,1,0.000521429,0.465909091
2024,LOS,1604,88,1,0.000521429,0.465909091
2024,LOS,245,88,1,0.000521429,0.465909091
2024,LOS,1757,88,1,0.000521429,0.465909091
2024,LOS,15,88,1,0.000521429,0.465909091
2024,LOS,805,88,1,0.000521429,0.465909091
2024,LOS,902,88,1,0.000521429,0.465909091
2024,LOS,263,88,1,0.000521429,0.465909091
2024,LOS,994,88,1,0.000521429,0.465909091
2024,LOS,1000,88,1,0.000521429,0.465909091
2024,LOS,1026,88,1,0.000521429,0.465909091
2024,LOS,284,88,1,0.000521429,0.465909091
2024,LOS,39,88,1,0.000521429,0.465909091
2024,LOS,40,88,1,0.000521429,0.465909091
2024,LOS,343,88,1,0.000521429,0.465909091
2024,LOS,351,88,1,0.000521429,0.465909091
2024,LOS,357,88,1,0.000521429,0.465909091
2024,LOS,1216,88,1,0.000521429,0.465909091
2024,LOS,43,88,1,0.000521429,0.465909091
2024,LOS,46,88,1,0.000521429,0.465909091
2024,LOS,391,88,1,0.000521429,0.465909091
2024,LOS,750,88,1,0.000521429,0.465909091
2024,LOS,755,88,1,0.000521429,0.465909091
2024,LOS,672,88,1,0.000521429,0.465909091
2024,LOS,259,88,1,0.000521429,0.465909091
2024,LOS,1383,88,1,0.000521429,0.465909091
2024,LOS,1493,88,1,0.000521429,0.465909091
2024,LOS,757,88,1,0.000521429,0.465909091
2024,LOS,11,88,1,0.000521429,0.465909091
2024,LOS,12,88,1,0.000521429,0.465909091
2024,LOS,254,88,1,0.000521429,0.465909091
2024,LOS,1924,88,1,0.000521429,0.465909091
2024,LOS,1127,88,1,0.000521429,0.465909091
2024,LOS,260,88,1,0.000521429,0.465909091
2024,LOS,870,88,1,0.000521429,0.465909091
2024,LOS,828,88,1,0.000521429,0.465909091
2024,LOS,266,88,1,0.000521429,0.465909091
2024,LOS,272,88,1,0.000521429,0.465909091
2024,LOS,275,88,1,0.000521429,0.465909091
2024,LOS,283,88,1,0.000521429,0.465909091
2024,LOS,1084,88,1,0.000521429,0.465909091
2024,LOS,36,88,1,0.000521429,0.465909091
2024,LOS,1321,88,1,0.000521429,0.465909091
2024,LOS,1154,88,1,0.000521429,0.465909091
2024,LOS,1183,88,1,0.000521429,0.465909091
2024,LOS,370,88,1,0.000521429,0.465909091
2024,LOS,373,88,1,0.000521429,0.465909091
2024,LOS,1284,88,1,0.000521429,0.465909091
2024,LOS,795,88,1,0.000521429,0.465909091
2024,LOS,198,88,1,0.000521429,0.465909091
2024,LOS,2033,88,1,0.000521429,0.465909091
2024,LOS,1425,88,1,0.000521429,0.465909091
